id,left,top,right,bottom,image,valid,user,origin_source_id,,
850,0.1136,0.3365,0.881,0.8765,cropped-images-dev/OZI8HZ0U1XN_1.jpg,NULL,3,11781,NULL,NULL
851,0.0916,0.1651,0.8956,0.8994,cropped-images-dev/NJK3KJJVE4S_1.jpg,NULL,3,11782,NULL,NULL
852,0.2088,0.5165,0.7802,0.8622,cropped-images-dev/I6ESUOIP6GY_1.jpg,NULL,3,11783,NULL,NULL
853,0.1557,0.428,0.859,0.858,cropped-images-dev/Q5KGU89EXLV_1.jpg,NULL,3,11784,NULL,NULL
854,0.1154,0.4837,0.8883,0.8637,cropped-images-dev/3M61YLBD4YG_1.jpg,NULL,3,11785,NULL,NULL
855,0.1099,0.2551,0.8919,0.8937,cropped-images-dev/EYC3Y25Q89N_1.jpg,NULL,3,11786,NULL,NULL
856,0.0879,0.1822,0.881,0.8665,cropped-images-dev/579L9CB28II_1.jpg,NULL,3,11787,NULL,NULL
857,0.1099,0.3108,0.9103,0.8665,cropped-images-dev/FFJZOPWYBEE_1.jpg,NULL,3,11788,NULL,NULL
858,0.1941,0,0.7912,0.8565,cropped-images-dev/4Q7HC2SK9PN_1.jpg,NULL,3,11789,NULL,NULL
859,0.1209,0,0.8443,0.8522,cropped-images-dev/L17Q8U9MU8T_1.jpg,NULL,3,11790,NULL,NULL
860,0.1868,0.2251,0.8132,0.8665,cropped-images-dev/KG116QA1G4L_1.jpg,NULL,3,11791,NULL,NULL
861,0.0971,0.4108,0.8462,0.8908,cropped-images-dev/LHZHYC0OGHF_1.jpg,NULL,3,11792,NULL,NULL
862,0.1996,0.1708,0.7747,0.8865,cropped-images-dev/6NGH62E9BNY_1.jpg,NULL,3,11793,NULL,NULL
863,0.2582,0.1108,0.7784,0.8751,cropped-images-dev/J259KPQW40W_1.jpg,NULL,3,11794,NULL,NULL
864,0.13,0.3208,0.8681,0.8908,cropped-images-dev/8RNF7DD6XQG_1.jpg,NULL,3,11795,NULL,NULL
865,0.0751,0.4065,0.9396,0.9065,cropped-images-dev/98ZV1FQH7EE_1.jpg,NULL,3,11796,NULL,NULL
866,0.0971,0.3022,0.8462,0.9065,cropped-images-dev/3VJ3RNYWN6R_1.jpg,NULL,3,11797,NULL,NULL
867,0.2564,0.1151,0.7326,0.8565,cropped-images-dev/MF9XQWSVEQP_1.jpg,NULL,3,11798,NULL,NULL
868,0.1703,0.4837,0.8132,0.8751,cropped-images-dev/GEN24WJIPER_1.jpg,NULL,3,11799,NULL,NULL
869,0.1337,0.2222,0.8407,0.888,cropped-images-dev/ELKSTUMAKBX_1.jpg,NULL,3,11800,NULL,NULL
870,0.1447,0.4908,0.8535,0.858,cropped-images-dev/OVLODNLCGEJ_1.jpg,NULL,3,11801,NULL,NULL
871,0.1392,0.4694,0.8718,0.8965,cropped-images-dev/U0NIHMAU5FT_1.jpg,NULL,3,11802,NULL,NULL
872,0.1374,0.2651,0.8846,0.8722,cropped-images-dev/V5LHAOZ4LDQ_1.jpg,NULL,3,11803,NULL,NULL
873,0.0861,0.2694,0.8571,0.8808,cropped-images-dev/IBUNEU94NTH_1.jpg,NULL,3,11804,NULL,NULL
874,0.1282,0.2908,0.9194,0.8737,cropped-images-dev/1V01N1QMK6G_1.jpg,NULL,3,11805,NULL,NULL
875,0.1886,0.5394,0.7399,0.8694,cropped-images-dev/YMTE2UITFUQ_1.jpg,NULL,3,11806,NULL,NULL
876,0.0861,0.1751,0.8791,0.8994,cropped-images-dev/SP8GCWRT6ZS_1.jpg,NULL,3,11807,NULL,NULL
877,0.1502,0.4365,0.8864,0.918,cropped-images-dev/Z71QW6WU0FI_1.jpg,NULL,3,11808,NULL,NULL
878,0.163,0.0851,0.8187,0.848,cropped-images-dev/45BK7IRB2DW_1.jpg,NULL,3,11809,NULL,NULL
879,0.1117,0.3265,0.8407,0.8637,cropped-images-dev/J7VEV5X2ILH_1.jpg,NULL,3,11810,NULL,NULL
880,0.1941,0.5665,0.8297,0.8737,cropped-images-dev/U5139RRBY2L_1.jpg,NULL,3,11811,NULL,NULL
881,0.0934,0.4808,0.8956,0.8894,cropped-images-dev/JXXS80U5EDO_1.jpg,NULL,3,11812,NULL,NULL
882,0.2234,0.4794,0.7967,0.868,cropped-images-dev/ARDKUMAMZ6U_1.jpg,NULL,3,11813,NULL,NULL
883,0.0165,0.5037,0.8352,0.868,cropped-images-dev/0D6OZW9C9MC_1.jpg,NULL,3,11814,NULL,NULL
884,0.0989,0.2451,0.9066,0.8665,cropped-images-dev/ZJ9UF5EOE4Z_1.jpg,NULL,3,11815,NULL,NULL
885,0.1136,0.1922,0.8864,0.8622,cropped-images-dev/E7QZSYRTZHM_1.jpg,NULL,3,11816,NULL,NULL
886,0.1154,0.3265,0.8681,0.898,cropped-images-dev/RDG2B4ASGHB_1.jpg,NULL,3,11817,NULL,NULL
887,0.282,0.1894,0.7729,0.8537,cropped-images-dev/8LWM4GW5K7K_1.jpg,NULL,3,11818,NULL,NULL
888,0.2088,0.4794,0.8443,0.8351,cropped-images-dev/65AK2RQLE8X_1.jpg,NULL,3,11819,NULL,NULL
889,0.0733,0.3208,0.8846,0.878,cropped-images-dev/430TFMPCWZN_1.jpg,NULL,3,11820,NULL,NULL
890,0.1062,0.2108,0.8516,0.8894,cropped-images-dev/4WGIH1KUURF_1.jpg,NULL,3,11821,NULL,NULL
891,0.174,0.4608,0.8443,0.878,cropped-images-dev/CGG9OVLNTZZ_1.jpg,NULL,3,11822,NULL,NULL
892,0.0861,0.1065,0.9103,0.8922,cropped-images-dev/DTNA8OCV6KB_1.jpg,NULL,3,11823,NULL,NULL
893,0.1685,0.5408,0.8443,0.8594,cropped-images-dev/ITZQAMBBD0W_1.jpg,NULL,3,11824,NULL,NULL
894,0.1044,0.3408,0.859,0.878,cropped-images-dev/1SXMCWU9AXZ_1.jpg,NULL,3,11825,NULL,NULL
895,0.0971,0.4137,0.8718,0.8751,cropped-images-dev/Y3MQVD7W55I_1.jpg,NULL,3,11826,NULL,NULL
896,0.0696,0.4794,0.9231,0.878,cropped-images-dev/XAU3BW7320P_1.jpg,NULL,3,11827,NULL,NULL
897,0.1044,0.5108,0.8718,0.8694,cropped-images-dev/K02F5Q6X9OG_1.jpg,NULL,3,11828,NULL,NULL
898,0.152,0.5294,0.8388,0.8665,cropped-images-dev/09UUJR0NUUB_1.jpg,NULL,3,11829,NULL,NULL
899,0.141,0.4922,0.9139,0.8722,cropped-images-dev/YSHD0ZPIG2X_1.jpg,NULL,3,11830,NULL,NULL
900,0.0842,0.5065,0.9267,0.8522,cropped-images-dev/5XSFVZQJW9Q_1.jpg,NULL,3,11831,NULL,NULL
901,0.1154,0.318,0.9048,0.9051,cropped-images-dev/QFYDRGTH17C_1.jpg,NULL,3,11832,NULL,NULL
902,0.2143,0.498,0.7711,0.898,cropped-images-dev/AX6B2N9NV9X_1.jpg,NULL,3,11833,NULL,NULL
903,0.2289,0.5437,0.7674,0.8551,cropped-images-dev/P3JG3KHJAFE_1.jpg,NULL,3,11834,NULL,NULL
904,0.1209,0.4965,0.8681,0.8608,cropped-images-dev/1KTJTVK8SDC_1.jpg,NULL,3,11835,NULL,NULL
905,0.1758,0.2165,0.8278,0.8908,cropped-images-dev/OWZL3V1Z4ZV_1.jpg,NULL,3,11836,NULL,NULL
906,0.2601,0.528,0.8004,0.8808,cropped-images-dev/RMAXBDX01OL_1.jpg,NULL,3,11837,NULL,NULL
907,0.1136,0.4337,0.9341,0.8908,cropped-images-dev/R7LPVN9QRGI_1.jpg,NULL,3,11838,NULL,NULL
908,0.2051,0.3622,0.7546,0.8765,cropped-images-dev/RZ4VHJ5WYAC_1.jpg,NULL,3,11839,NULL,NULL
909,0.1777,0.108,0.8095,0.8637,cropped-images-dev/P4HJI28A8DI_1.jpg,NULL,3,11840,NULL,NULL
910,0.1886,0.1094,0.8315,0.9037,cropped-images-dev/HL9B0IORSKT_1.jpg,NULL,3,11841,NULL,NULL
911,0.1007,0.4808,0.9029,0.8908,cropped-images-dev/X588UZHUS6N_1.jpg,NULL,3,11842,NULL,NULL
912,0.1026,0.2408,0.8608,0.9022,cropped-images-dev/XACU7L6D9ZP_1.jpg,NULL,3,11843,NULL,NULL
913,0.0842,0.2337,0.9304,0.8722,cropped-images-dev/T6L2PM37WYE_1.jpg,NULL,3,11844,NULL,NULL
914,0.13,0.3208,0.8462,0.8622,cropped-images-dev/HX3PQ3NJR0P_1.jpg,NULL,3,11845,NULL,NULL
915,0.1648,0.1365,0.837,0.8437,cropped-images-dev/CHV5GQX1BTX_1.jpg,NULL,3,11846,NULL,NULL
916,0.0971,0.0808,0.9176,0.9108,cropped-images-dev/2LTHBWRFP8N_1.jpg,NULL,3,11847,NULL,NULL
917,0.1099,0.5008,0.9103,0.8937,cropped-images-dev/VYPLGZOMJGM_1.jpg,NULL,3,11848,NULL,NULL
918,0.1319,0.4494,0.848,0.8765,cropped-images-dev/CIP30HUJB1C_1.jpg,NULL,3,11849,NULL,NULL
919,0.119,0.2108,0.8187,0.8851,cropped-images-dev/XT6O3DFJCGH_1.jpg,NULL,3,11850,NULL,NULL
920,0.1703,0.4365,0.7601,0.838,cropped-images-dev/6ONKKXN28YL_1.jpg,NULL,3,11851,NULL,NULL
921,0.2363,0.5351,0.7106,0.8851,cropped-images-dev/9ZFM0Y14VWR_1.jpg,NULL,3,11852,NULL,NULL
922,0.0513,0.3251,0.9615,0.9051,cropped-images-dev/TIF8OHS6P3N_1.jpg,NULL,3,11853,NULL,NULL
923,0.0824,0.1422,0.881,0.888,cropped-images-dev/9BJXLXNYKTO_1.jpg,NULL,3,11854,NULL,NULL
924,0.0861,0.1051,0.9121,0.8951,cropped-images-dev/57UCXZHNV8Y_1.jpg,NULL,3,11855,NULL,NULL
925,0.2271,0.5494,0.7528,0.8622,cropped-images-dev/LMM70ECQUXY_1.jpg,NULL,3,11856,NULL,NULL
926,0.2051,0.4365,0.7198,0.8622,cropped-images-dev/D11EXXJLB6O_1.jpg,NULL,3,11857,NULL,NULL
927,0.1484,0.1051,0.8553,0.878,cropped-images-dev/UWCEI6JQW5W_1.jpg,NULL,3,11858,NULL,NULL
928,0.1484,0.4051,0.8718,0.878,cropped-images-dev/A12AB7G974G_1.jpg,NULL,3,11859,NULL,NULL
929,0.1099,0.3751,0.8974,0.8665,cropped-images-dev/USSW1S74MIN_1.jpg,NULL,3,11860,NULL,NULL
930,0.0861,0.4137,0.8352,0.8594,cropped-images-dev/OHX8OQ64X0J_1.jpg,NULL,3,11861,NULL,NULL
931,0.1026,0.2865,0.8773,0.8522,cropped-images-dev/5VWV5P0HYHW_1.jpg,NULL,3,11862,NULL,NULL
932,0.1905,0.3051,0.7912,0.8922,cropped-images-dev/7M72EOOGHJT_1.jpg,NULL,3,11863,NULL,NULL
933,0.2912,0.0965,0.7033,0.8822,cropped-images-dev/47BXVB17CSD_1.jpg,NULL,3,11864,NULL,NULL
934,0.0586,0.3637,0.8718,0.8708,cropped-images-dev/7S1UENNUUIP_1.jpg,NULL,3,11865,NULL,NULL
935,0.0733,0.4008,0.8828,0.8708,cropped-images-dev/LGXFQ9Q330K_1.jpg,NULL,3,11866,NULL,NULL
936,0.1429,0.488,0.8168,0.8922,cropped-images-dev/DXPHAYXOMPH_1.jpg,NULL,3,11867,NULL,NULL
937,0.1886,0.5337,0.8278,0.8665,cropped-images-dev/5BFSR44TROT_1.jpg,NULL,3,11868,NULL,NULL
938,0.1355,0.4394,0.8828,0.8965,cropped-images-dev/2KY1JXLJXYI_1.jpg,NULL,3,11869,NULL,NULL
939,0.1374,0.4651,0.8993,0.8637,cropped-images-dev/RC9YLFODUHN_1.jpg,NULL,3,11870,NULL,NULL
940,0.1355,0.4451,0.8736,0.9065,cropped-images-dev/250G623CONA_1.jpg,NULL,3,11871,NULL,NULL
941,0.1026,0.2922,0.8516,0.8522,cropped-images-dev/3N8DNIADHOZ_1.jpg,NULL,3,11872,NULL,NULL
942,0.1465,0.5265,0.8388,0.908,cropped-images-dev/5U57RRJ9HWH_1.jpg,NULL,3,11873,NULL,NULL
943,0.0971,0.498,0.9231,0.9008,cropped-images-dev/7BPVEK3KWJB_1.jpg,NULL,3,11874,NULL,NULL
944,0.2436,0.4822,0.7546,0.8637,cropped-images-dev/FZABPD1LHVL_1.jpg,NULL,3,11875,NULL,NULL
945,0.1996,0,0.7839,0.8765,cropped-images-dev/2U9CJ78T59U_1.jpg,NULL,3,11876,NULL,NULL
946,0.2216,0.5494,0.707,0.8722,cropped-images-dev/YNOZVKQ6K0T_1.jpg,NULL,3,11877,NULL,NULL
947,0.0586,0.5837,0.8297,0.8622,cropped-images-dev/YTPVDDCH38S_1.jpg,NULL,3,11878,NULL,NULL
948,0.0989,0.2008,0.8352,0.8808,cropped-images-dev/GVB77JB9OQJ_1.jpg,NULL,3,11879,NULL,NULL
949,0.0879,0.4151,0.9286,0.8594,cropped-images-dev/OYOZR5AEMSS_1.jpg,NULL,3,11880,NULL,NULL
950,0.1099,0.1565,0.8462,0.8737,cropped-images-dev/RA0UOGIP6BQ_1.jpg,NULL,3,11881,NULL,NULL
951,0.2656,0.0708,0.7418,0.8851,cropped-images-dev/A5AHCURY4CB_1.jpg,NULL,3,11882,NULL,NULL
952,0.0934,0.4137,0.9341,0.8722,cropped-images-dev/B7F6YG11HJY_1.jpg,NULL,3,11883,NULL,NULL
953,0.0842,0.2265,0.8993,0.8851,cropped-images-dev/I8LZR133OBB_1.jpg,NULL,3,11884,NULL,NULL
954,0.0714,0.2008,0.8993,0.8994,cropped-images-dev/VKT0OYXLVSB_1.jpg,NULL,3,11885,NULL,NULL
955,0.2051,0.5051,0.804,0.8737,cropped-images-dev/BDDHF7HI75J_1.jpg,NULL,3,11886,NULL,NULL
956,0.044,0.2594,0.9487,0.898,cropped-images-dev/M4RNSXYTN2X_1.jpg,NULL,3,11887,NULL,NULL
957,0.1429,0.3008,0.8864,0.8908,cropped-images-dev/8DAD89T4E0T_1.jpg,NULL,3,11888,NULL,NULL
958,0.0678,0.3694,0.9158,0.8765,cropped-images-dev/WAAVJ1ZP53Q_1.jpg,NULL,3,11889,NULL,NULL
959,0.1703,0.5122,0.8462,0.8837,cropped-images-dev/P30RPKDAMTJ_1.jpg,NULL,3,11890,NULL,NULL
960,0.196,0.2165,0.7949,0.8837,cropped-images-dev/5R6VSCD1KTT_1.jpg,NULL,3,11891,NULL,NULL
961,0.13,0.3237,0.8608,0.878,cropped-images-dev/M18IZE50NDF_1.jpg,NULL,3,11892,NULL,NULL
962,0.2454,0.4951,0.7454,0.8594,cropped-images-dev/1F4IM5NRY3U_1.jpg,NULL,3,11893,NULL,NULL
963,0.207,0.508,0.8205,0.8594,cropped-images-dev/7SRBCNP3XPR_1.jpg,NULL,3,11894,NULL,NULL
964,0.1209,0.1151,0.8828,0.8765,cropped-images-dev/YG9Z3G7YO4E_1.jpg,NULL,3,11895,NULL,NULL
965,0.0989,0.2465,0.9322,0.9094,cropped-images-dev/HTKZNNUXAMC_1.jpg,NULL,3,11896,NULL,NULL
966,0.1099,0.2837,0.9048,0.9008,cropped-images-dev/4WF265IZZHE_1.jpg,NULL,3,11897,NULL,NULL
967,0.0861,0.2137,0.9121,0.9151,cropped-images-dev/31ORBOXOFOF_1.jpg,NULL,3,11898,NULL,NULL
968,0.1685,0.2494,0.8388,0.8808,cropped-images-dev/K3H2FAADPQY_1.jpg,NULL,3,11899,NULL,NULL
969,0.0989,0.2022,0.8718,0.8822,cropped-images-dev/VE292I2K4FP_1.jpg,NULL,3,11900,NULL,NULL
970,0.1245,0.4408,0.8828,0.8665,cropped-images-dev/E56WYJ2WTYB_1.jpg,NULL,3,11901,NULL,NULL
971,0.1355,0.4808,0.8498,0.8922,cropped-images-dev/Y9BH83PX6AT_1.jpg,NULL,3,11902,NULL,NULL
972,0.0733,0.1808,0.8956,0.8922,cropped-images-dev/RGY26812N1O_1.jpg,NULL,3,11903,NULL,NULL
973,0.1355,0.2194,0.9029,0.918,cropped-images-dev/PCHI75GICKQ_1.jpg,NULL,3,11904,NULL,NULL
974,0.1484,0.5065,0.8645,0.8908,cropped-images-dev/81UYNE1OWUD_1.jpg,NULL,3,11905,NULL,NULL
975,0.1209,0.3394,0.87,0.8794,cropped-images-dev/6UTMRAP9VGW_1.jpg,NULL,3,11906,NULL,NULL
976,0.1465,0,0.8571,0.8637,cropped-images-dev/XQYF4HSPXCI_1.jpg,NULL,3,11907,NULL,NULL
977,0.1648,0.108,0.8462,0.8894,cropped-images-dev/C5USLHUIAJT_1.jpg,NULL,3,11908,NULL,NULL
978,0.2051,0.488,0.7656,0.8651,cropped-images-dev/3CKJSOHEPBY_1.jpg,NULL,3,11909,NULL,NULL
979,0.1154,0.378,0.9304,0.9065,cropped-images-dev/4GUJ2FOEOOX_1.jpg,NULL,3,11910,NULL,NULL
980,0.174,0.3794,0.8681,0.8822,cropped-images-dev/OGPGGI8ZHKA_1.jpg,NULL,3,11911,NULL,NULL
981,0.119,0.4294,0.967,0.9008,cropped-images-dev/15FB8IC8BGR_1.jpg,NULL,3,11912,NULL,NULL
982,0.1575,0.3022,0.8864,0.8637,cropped-images-dev/DU1VT8FF8CS_1.jpg,NULL,3,11913,NULL,NULL
983,0.2418,0.4765,0.7381,0.868,cropped-images-dev/E6KOV7QI15C_1.jpg,NULL,3,11914,NULL,NULL
984,0.2088,0.4737,0.7436,0.8722,cropped-images-dev/CLL47GI3PWS_1.jpg,NULL,3,11915,NULL,NULL
985,0.1282,0.2065,0.8663,0.8951,cropped-images-dev/A2D0HKWU2DE_1.jpg,NULL,3,11916,NULL,NULL
986,0.1227,0.388,0.8938,0.8808,cropped-images-dev/H8KA2MLG69W_1.jpg,NULL,3,11917,NULL,NULL
987,0.1593,0.5108,0.837,0.8722,cropped-images-dev/0L0V5V46J9Y_1.jpg,NULL,3,11918,NULL,NULL
988,0.1007,0.1165,0.9029,0.8751,cropped-images-dev/0936KIAW20V_1.jpg,NULL,3,11919,NULL,NULL
989,0.1392,0.128,0.8626,0.8708,cropped-images-dev/E5EM7OPF4YT_1.jpg,NULL,3,11920,NULL,NULL
990,0.1557,0.1622,0.8168,0.8808,cropped-images-dev/UYVHR6X1M8V_1.jpg,NULL,3,11921,NULL,NULL
991,0.1282,0.158,0.8388,0.888,cropped-images-dev/D4OTPQFG79H_1.jpg,NULL,3,11922,NULL,NULL
992,0.1392,0.508,0.8864,0.8994,cropped-images-dev/E6MVVIXBPZQ_1.jpg,NULL,3,11923,NULL,NULL
993,0.1154,0.498,0.848,0.8894,cropped-images-dev/SJGS68RD1PW_1.jpg,NULL,3,11924,NULL,NULL
994,0.1154,0.3451,0.8571,0.878,cropped-images-dev/W54MORHV9EQ_1.jpg,NULL,3,11925,NULL,NULL
995,0.1374,0.4637,0.8883,0.888,cropped-images-dev/4PZQXKSO9AM_1.jpg,NULL,3,11926,NULL,NULL
996,0.1502,0.2237,0.8516,0.8822,cropped-images-dev/S93CDRH26LV_1.jpg,NULL,3,11927,NULL,NULL
997,0.0531,0.4022,0.9377,0.8808,cropped-images-dev/8RDY29TXXOQ_1.jpg,NULL,3,11928,NULL,NULL
998,0.1062,0.2365,0.8718,0.888,cropped-images-dev/1OZC8B9WPTR_1.jpg,NULL,3,11929,NULL,NULL
999,0.1136,0.2894,0.8718,0.8694,cropped-images-dev/LOOOJ7Z41SH_1.jpg,NULL,3,11930,NULL,NULL
1000,0.0806,0.468,0.9286,0.8965,cropped-images-dev/MEYSSOJ1FYR_1.jpg,NULL,3,11931,NULL,NULL
1001,0.2289,0.4965,0.7784,0.8737,cropped-images-dev/P06JVD0QZSC_1.jpg,NULL,3,11932,NULL,NULL
1002,0.1447,0.0765,0.8407,0.8894,cropped-images-dev/1EHXEE0WHSK_1.jpg,NULL,3,11933,NULL,NULL
1003,0.196,0.498,0.7912,0.8622,cropped-images-dev/KQMX8VBQGLL_1.jpg,NULL,3,11934,NULL,NULL
1004,0.0879,0.4108,0.8297,0.898,cropped-images-dev/W4L0MXHSZXH_1.jpg,NULL,3,11935,NULL,NULL
1005,0.152,0.0851,0.8645,0.8737,cropped-images-dev/V986W1DVUMZ_1.jpg,NULL,3,11936,NULL,NULL
1006,0.1154,0.4708,0.9139,0.898,cropped-images-dev/K92RR68U5IV_1.jpg,NULL,3,11937,NULL,NULL
1007,0.1026,0.2251,0.8718,0.8937,cropped-images-dev/SGN27HC0WEV_1.jpg,NULL,3,11938,NULL,NULL
1008,0.0952,0.3637,0.9249,0.8737,cropped-images-dev/XRO4ILXNMFJ_1.jpg,NULL,3,11939,NULL,NULL
1009,0.2546,0.528,0.7601,0.8565,cropped-images-dev/Y0SUZ0D29VP_1.jpg,NULL,3,11940,NULL,NULL
1010,0.1264,0.4237,0.8407,0.888,cropped-images-dev/XOJWUJIQIWR_1.jpg,NULL,3,11941,NULL,NULL
1011,0.1154,0.2494,0.8663,0.9151,cropped-images-dev/HYGCD3BCP9E_1.jpg,NULL,3,11942,NULL,NULL
1012,0.1813,0.5465,0.8278,0.8908,cropped-images-dev/3Y9K323VJ2G_1.jpg,NULL,3,11943,NULL,NULL
1013,0.0549,0.4108,0.8407,0.8937,cropped-images-dev/9YSUXZ604GN_1.jpg,NULL,3,11944,NULL,NULL
1014,0.1355,0.438,0.8407,0.8508,cropped-images-dev/O6MPFN28I3E_1.jpg,NULL,3,11945,NULL,NULL
1015,0.1667,0.4465,0.8407,0.8708,cropped-images-dev/LR9Y68C4E3X_1.jpg,NULL,3,11946,NULL,NULL
1016,0.1319,0.3422,0.8425,0.8394,cropped-images-dev/963NZQ432CB_1.jpg,NULL,3,11947,NULL,NULL
1017,0.1868,0.4994,0.859,0.8694,cropped-images-dev/HAC3OQ7M48S_1.jpg,NULL,3,11948,NULL,NULL
1018,0.1465,0.4608,0.8223,0.8737,cropped-images-dev/KO06INPV1QC_1.jpg,NULL,3,11949,NULL,NULL
1019,0.1026,0.2708,0.8791,0.8822,cropped-images-dev/Y9H5R0PDYDU_1.jpg,NULL,3,11950,NULL,NULL
1020,0.1392,0.4322,0.8883,0.8794,cropped-images-dev/ISTYXUF8VWT_1.jpg,NULL,3,11951,NULL,NULL
1021,0.13,0.3651,0.8718,0.8722,cropped-images-dev/EL00MAWUVYP_1.jpg,NULL,3,11952,NULL,NULL
1022,0.2326,0.5594,0.7784,0.8665,cropped-images-dev/YV1F9WJ6ZHS_1.jpg,NULL,3,11953,NULL,NULL
1023,0.0788,0.298,0.9212,0.8808,cropped-images-dev/5AI4TFKK1SW_1.jpg,NULL,3,11954,NULL,NULL
1024,0.1264,0.4522,0.793,0.8508,cropped-images-dev/TJWY8L7HXFQ_1.jpg,1,5,11955,NULL,NULL
1025,0.0751,0.5494,0.8114,0.8551,cropped-images-dev/CGKGXZITNBS_1.jpg,1,5,11956,NULL,NULL
1026,0.0659,0.4494,0.848,0.8665,cropped-images-dev/P63FQ2JK3LK_1.jpg,1,5,11957,NULL,NULL
1027,0.1319,0.4565,0.8516,0.888,cropped-images-dev/UAO9EL2JOSC_1.jpg,1,5,11958,NULL,NULL
1028,0.1209,0.398,0.848,0.8694,cropped-images-dev/KEGPI7DRDLB_1.jpg,1,5,11959,NULL,NULL
1029,0.1374,0.3637,0.848,0.888,cropped-images-dev/L9OQ9OFW9OW_1.jpg,1,5,11960,NULL,NULL
1030,0.1813,0.1965,0.8425,0.8937,cropped-images-dev/3LB12JF9D0J_1.jpg,1,5,11961,NULL,NULL
1031,0.1905,0.1208,0.8443,0.9037,cropped-images-dev/O4DAKA95U4L_1.jpg,1,5,11962,NULL,NULL
1032,0.1154,0.4537,0.9267,0.8994,cropped-images-dev/DVNA31195VM_1.jpg,1,5,11963,NULL,NULL
1033,0.2143,0.4822,0.7582,0.8594,cropped-images-dev/0DMQCP9C1TM_1.jpg,1,5,11964,NULL,NULL
1034,0.1923,0.5194,0.8278,0.8865,cropped-images-dev/BTD3WD7RVHD_1.jpg,1,5,11965,NULL,NULL
1036,0.119,0.448,0.8535,0.8537,cropped-images-dev/8HY02TC1XJI_1.jpg,1,5,11967,NULL,NULL
1037,0.2418,0,0.7857,0.8765,cropped-images-dev/SRWT70RZG4P_1.jpg,1,5,11968,NULL,NULL
1038,0.1117,0.458,0.848,0.8808,cropped-images-dev/BS9F0JY0IYS_1.jpg,1,5,11969,NULL,NULL
1039,0.1136,0.4294,0.848,0.8965,cropped-images-dev/2IDM0FNKJOR_1.jpg,1,5,11970,NULL,NULL
1040,0.141,0.5022,0.8498,0.8794,cropped-images-dev/CKTWVBCW1NN_1.jpg,1,5,11971,NULL,NULL
1041,0.0879,0.2765,0.848,0.8594,cropped-images-dev/UHL4NEFTSYA_1.jpg,1,5,11972,NULL,NULL
1042,0.1337,0.4594,0.881,0.8894,cropped-images-dev/OLA4W2ZU6SZ_1.jpg,1,5,11973,NULL,NULL
1044,0.1209,0.408,0.945,0.8894,cropped-images-dev/6PUDM28A2HK_1.jpg,1,5,11975,NULL,NULL
1045,0.1648,0.0994,0.8535,0.8822,cropped-images-dev/SCIG9E6B4HA_1.jpg,1,5,11976,NULL,NULL
1046,0.0916,0.2222,0.8608,0.878,cropped-images-dev/NOW4YX22KHP_1.jpg,1,5,11977,NULL,NULL
1047,0.1245,0.2037,0.8901,0.868,cropped-images-dev/I0VBXQG219F_1.jpg,1,5,11978,NULL,NULL
1048,0.218,0.1151,0.8168,0.9194,cropped-images-dev/8WJ4RCK97ML_1.jpg,1,5,11979,NULL,NULL
1049,0.1007,0.3094,0.881,0.9022,cropped-images-dev/TN5L1JDCMOR_1.jpg,1,5,11980,NULL,NULL
1050,0.1282,0.5651,0.8571,0.8651,cropped-images-dev/BS3XWCKOLLG_1.jpg,1,5,11981,NULL,NULL
1051,0.174,0.4622,0.8077,0.898,cropped-images-dev/Y59W4GI2O7X_1.jpg,1,5,11982,NULL,NULL
1053,0.1209,0.4408,0.8718,0.8694,cropped-images-dev/POBA7R8VCXO_1.jpg,1,5,11984,NULL,NULL
1054,0.1227,0.4251,0.8297,0.8808,cropped-images-dev/WSODR2LV2YI_1.jpg,1,5,11985,NULL,NULL
1056,0.1667,0.438,0.7546,0.8622,cropped-images-dev/NNQR304531W_1.jpg,1,5,11987,NULL,NULL
1057,0.1209,0.3251,0.9066,0.8851,cropped-images-dev/C8KA63WTHFP_1.jpg,1,5,11988,NULL,NULL
1058,0.2326,0.0851,0.815,0.8851,cropped-images-dev/CZJG7SGZYKB_1.jpg,1,5,11989,NULL,NULL
1059,0.1245,0.5437,0.8516,0.898,cropped-images-dev/4FMUV499KYD_1.jpg,1,5,11990,NULL,NULL
1060,0.1007,0.2822,0.9377,0.8937,cropped-images-dev/KB1B2Y4GI2P_1.jpg,1,5,11991,NULL,NULL
1061,0.1886,0.2822,0.7747,0.898,cropped-images-dev/8R6PJ1VJOCF_1.jpg,1,5,11992,NULL,NULL
1062,0.0788,0.528,0.8223,0.8751,cropped-images-dev/IAV5JKCK6IM_1.jpg,1,5,11993,NULL,NULL
1063,0.1429,0.4308,0.8681,0.8808,cropped-images-dev/JYFJCUOY1XP_1.jpg,1,5,11994,NULL,NULL
1064,0.1374,0.4737,0.848,0.8651,cropped-images-dev/CEWOUO59NEG_1.jpg,1,5,11995,NULL,NULL
1065,0.1374,0.5008,0.8938,0.8894,cropped-images-dev/0T6GKEG970P_1.jpg,1,5,11996,NULL,NULL
1066,0.1154,0,0.848,0.868,cropped-images-dev/5NACLX7NZ0X_1.jpg,1,5,11997,NULL,NULL
1067,0.1703,0.1051,0.8571,0.898,cropped-images-dev/1A6IWQOROAS_1.jpg,1,5,11998,NULL,NULL
1069,0.152,0.4951,0.8352,0.8594,cropped-images-dev/RM6EWH8O2MA_1.jpg,1,5,12000,NULL,NULL
